fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality
8.142011878061217,0.36385459755831073,0.40871513414722976,1.1612848658527701,0.03322569731705541,15.065934878279737,87.19780463483922,0.9914295180829009,3.1661454024416895,0.3696534097521891,11.94860536588919,3.0
7.496809468456839,0.46673264594445085,0.3744224513518497,1.7012111532096346,0.032231019459260116,5.0,51.39822828765703,0.9924037400522346,3.0883279117160307,0.5149394423395183,10.724313099135646,3.0
6.807321347614766,0.4142108731330043,0.3210521691559943,5.181236301100877,0.03788557648715644,4.510302509173975,29.60412100366959,0.9915061815055044,3.1245769405137427,0.5239587899633041,11.89587899633041,4.0
7.4123706473099435,0.2948454512138675,0.32247412946198883,2.3237132175187867,0.03146391613517127,7.072167729657462,104.92783227034253,0.993,3.1097937101378452,0.5259797082347517,10.72165031889724,4.0
6.489295443488338,0.3146477217441688,0.17660568347674938,2.937602156627544,0.0854882573914723,21.29765147829446,190.5535227825583,0.9954636045078604,3.4766056834767496,0.6061878817364433,9.540469704341108,4.0
5.501427400859184,0.2621438326173464,0.23085644051551057,1.9057096034367373,0.03638567136483676,5.328575330469386,48.314301321877544,0.9910957123347653,3.2145731454065296,0.45985725991408155,10.461432863516324,4.0
6.371423021808402,0.4804777936997949,0.06952220630020517,0.9666645084810455,0.032714359709221305,5.4285899273053255,82.52376019385247,0.9918809672416019,3.1847636929728482,0.34047649878842207,9.861893046039961,4.0
7.360025275519026,0.5559962086721462,0.17567098456783353,10.190022116079147,0.057333122704008116,26.70003159439878,140.83328067600203,0.9973866750918396,3.3069971565041096,0.4319987362240487,9.180012637759512,4.0
8.380828889720519,0.35673667855806307,0.41664505570109067,1.0598815871827831,0.03689822380774175,12.952072224301297,55.85029603204304,0.991902692420828,3.0213786268623526,0.3374851983978479,10.60479277756987,4.0
6.9423944812913305,0.4144650994865915,0.2152110374173396,4.267613690393114,0.07038173732944539,23.5760551870867,186.8478896258266,0.9951319618783587,3.336633929420463,0.5103238630960689,9.60323863096069,4.0
7.908209719502863,0.22082097195028624,0.3745895140248569,8.972766416602893,0.05139927538591444,24.682821809114188,159.30596760165713,0.9972692220863129,3.278694373776288,0.49294757012428436,10.060072461408557,4.0
8.670670181277222,0.46058062602425803,0.2576575947356427,3.593596704737665,0.0608208369008913,10.528533772029771,175.47047116960397,0.9958527538713663,3.1593994728084165,0.45,9.55885864911881,4.0
8.287628825767683,0.19660730509770527,0.42798499518145267,2.114479764140053,0.03509184600558316,14.784442252093685,122.2614807506979,0.9944529990134422,3.172544521176721,0.4056888450418737,10.247703849860422,4.0
6.0,0.49903623243930006,0.018915678625327285,1.1162648206200907,0.03727108034366818,7.472891965633182,52.63554017183409,0.9908818369540231,3.261234847904368,0.38945783931266365,11.105421606873364,4.0
7.13232094907867,0.2181822291658395,0.4481822291658395,3.4121034028136226,0.048242520138695885,36.676790509213305,163.6767905092133,0.995106074305528,3.3712148611055963,0.5664641898157339,10.375747986130413,4.0
7.296290561750549,0.22427567721822175,0.3174736526978322,2.3966418591127874,0.03578445965227772,24.070675791366632,112.2491217565944,0.9938269425434653,3.330370943824945,0.5900351297362239,10.32491217565944,4.0
6.7869979293073515,0.49695031060389727,0.2230496893961027,1.643864106975602,0.04937545642790241,10.063184641853612,74.75091285580481,0.9932171074720039,3.3138275927434093,0.5205953321863435,10.36877282139512,4.0
8.054630747358196,0.24065415705413137,0.37395076631442603,2.1986400379124618,0.04331606130515408,9.23024616842787,101.23024616842787,0.9937697538315722,3.046185229894328,0.6983516953698528,11.215123084213934,4.0
7.911339369674202,0.6696906917740787,0.24639159722520912,1.9350510683852589,0.04926804780970269,18.64948931614741,136.96906917740787,0.9945278336832528,3.2096906917740786,0.6440204273541035,10.676288301288945,4.0
7.08453334863715,0.21845333486371493,0.5720737269305552,10.918980396657984,0.04370650968689239,61.98243127352433,167.77678459279508,0.9971397176659635,3.018453334863715,0.403796079331597,8.981019603342016,4.0
7.137609074237713,0.2651376769529143,0.31376090742377133,1.4972464609417142,0.038678980038788585,6.256883847645715,106.51376769529143,0.9929691739382825,3.1705507078116573,0.4462390925762287,10.181648729501143,4.0
6.863201548602042,0.35823334101122006,0.22960464580612558,1.679209291612251,0.048519767709693726,25.0,134.89604645806125,0.9932092922339562,3.2584821680428586,0.5227232520642879,10.136798451397958,4.0
6.829227307054277,0.6189563389209206,0.09987456879690833,9.203135780077291,0.060304816190851936,26.175363842325662,142.0,0.9968989587373409,3.3583090771782893,0.4582463615767434,9.005218305395397,4.0
9.82835487870542,0.927164512129458,0.44574676819418696,7.607579245310287,0.052567097574108414,34.0,186.1493536388374,0.9990313865768295,3.118582256064729,0.5715693288414767,10.17164512129458,4.0
6.9,0.25,0.24,3.6,0.057,13.0,85.0,0.9942,2.99,0.48,9.5,4.0
9.244724932966893,0.38029530831043085,0.5695356032142403,3.33417479890068,0.046611812332417235,14.626577747938775,121.01476541552154,0.9960596618230494,3.0974684450412244,0.4861181233241723,9.601476541552154,4.0
6.4,0.27,0.19,1.9324158754912624,0.08467584124508738,21.0,194.3792062254369,0.99516,3.49,0.6367584124508737,9.532415875491262,4.0
8.491652853152756,0.29328150900338584,0.3748935886373229,12.198445270101574,0.04731260360135433,25.015547298984256,137.88543393355906,0.9981593781080407,3.1265630180067716,0.4108347146847243,9.922913213288188,4.0
7.6084181708455425,0.3248214560816241,0.230599452460653,1.0108418170845543,0.04466262725626831,31.44579091457723,102.8794635979594,0.9920826530926647,3.062410728040812,0.40349490974926744,10.18794635979594,4.0
6.8550966297202764,0.29796134811188946,0.2959226962237789,1.2275483148601383,0.04455096629720276,12.62258425699309,65.6225842569931,0.9924785146120629,3.140909439038456,0.47,10.462258425699309,4.0
8.271522034821952,0.27174032009421406,0.4512656873412466,1.3015821091765583,0.04948718262596475,7.952536724703252,71.95253672470325,0.9943715220348219,3.080949265505935,0.6085761017410976,10.296835781646884,4.0
6.702327007342266,0.31589099755257793,0.20705450122371102,8.146478831127878,0.058976729926577334,14.31781995105156,83.02327007342267,0.9953069687588832,3.0822473965736092,0.41410900244742205,9.763563990210312,4.0
7.982448468543079,0.25637414114238466,0.3928638348510005,1.3,0.046,7.3625858857615345,67.73094939983463,0.9943274828228477,3.1835103062913843,0.5928060585678849,10.181870705711923,4.0
7.282575528170698,0.44093759462958715,0.17048291153200584,11.509658230640117,0.05717424471829303,22.380683538719765,140.1903417693599,0.9978997345158476,3.243323923855192,0.4841287764085349,9.382575528170698,4.0
6.266277286724458,0.549415930086687,0.37929911610402434,8.774300923814225,0.054383952725820466,54.383952725820464,231.8481418225386,0.9961208731751826,3.2169781706204335,0.553138643362229,9.46861356637771,4.0
7.083425623010978,0.27850276869032936,0.3060607853039554,5.157403725254924,0.04524419833863739,5.811049584659347,87.52762396164837,0.9946763647118237,3.297486156548353,0.4629944626193413,10.552762396164837,4.0
7.7997700003886425,0.34503449994170377,0.37496550005829626,1.4136886362753087,0.04845475454510124,8.682131817651852,72.90950909020248,0.9940089110912129,3.15730827266721,0.5804409545684197,10.322737727255062,4.0
6.467552276381633,0.43827699839208134,0.132318819497388,1.2264895447236732,0.042,21.059581788946932,82.67552276381633,0.9929648954472368,3.243840590251306,0.4314573186934287,9.914573186934286,4.0
7.651304389938279,0.5123043415092581,0.22543116661445606,10.444891341195994,0.05490579675051434,27.06413048742285,140.2264491876286,0.9974837681299794,3.2742282561319436,0.417434780503086,9.32565219496914,4.0
6.257450436913374,0.5745736516944908,0.10127762379212264,3.097846941606382,0.041340510194645394,6.21274781543313,28.021246359055215,0.9933616997087245,3.2842549563086623,0.39680736164409824,10.202124635905522,4.0
6.039524834384407,0.461798054613373,0.16442764905403376,0.9,0.03580237582807797,4.796436257883052,78.5928725157661,0.9915616954467643,3.2560475165615594,0.34598812085961017,10.262257036674066,4.0
7.31373851088672,0.64834780396024,0.13540858059324817,1.5935648633638406,0.05396348312874719,22.064351366361596,134.834780396024,0.993550329421379,3.18834780396024,0.5074259453455362,10.42017364752288,4.0
6.606136284865423,0.3730681424327112,0.15907955727018663,4.164430991086935,0.08743560474775704,21.687120949551407,189.9693185756729,0.9958608633685424,3.459079557270187,0.5750303240358874,9.462575810089717,4.0
7.246862313358259,0.3384514553059154,0.3464018096753906,4.045191976903458,0.042359819032460944,30.55440205056082,161.0,0.9939211286382649,3.1686817071473494,0.6123431156679129,11.155440205056083,4.0
7.8484347776823435,0.44515652223176566,0.5727229809442008,10.557590063519331,0.05265445961888402,43.806260889270625,236.1518012703866,0.9974212049682404,3.1324867082575127,0.5080626088927063,9.60968695553647,4.0
6.4495589339754265,0.3085832707472583,0.27663726226502844,7.810638764330831,0.04969019018797725,55.5132319807372,209.3274524530057,0.9958300988491531,3.120264639614744,0.5366372622650285,9.051323198073721,4.0
7.57664889485547,0.35616755525722643,0.42810528190564134,1.5678410464535848,0.04269602616133962,10.330397383866039,71.32158953546416,0.9927685436129499,3.198766901223736,0.5533920523226793,10.932158953546416,4.0
7.106993160570943,0.2418883729706038,0.266574010169585,5.777630670830945,0.039139863211418865,60.69931605709434,195.51047876003395,0.9949958084959865,3.182307523371962,0.7597198343442642,9.902095752006792,4.0
6.20794953285155,0.3020084111914083,0.3052302802890699,1.8359831776171833,0.06323428038984236,15.878654209374671,198.56067289531268,0.9947374889722734,3.49,0.5119663552343667,10.140168223828166,4.0
7.2288525634998155,0.2872885256349981,0.28440326928501664,13.553590702024048,0.067,50.796064111002586,178.54229487300037,0.9980600460249298,3.06982621801502,0.5116917949200148,9.145770512699963,4.0
6.603594004173289,0.2822156402503973,0.23071880083465773,1.6556871949920535,0.07196998373290953,22.221564025039733,193.14968394157395,0.9945329304671463,3.4085623983306848,0.5992811991653423,9.662875203338631,4.0
6.5319868068896545,0.32959604206689647,0.3872382600200009,8.799670172241372,0.03687551434248265,17.040395793310353,86.0807915866207,0.9928602142259007,3.1912118737993107,0.658854091752415,11.804369407089663,4.0
6.515414594577006,0.5522966000065077,0.15846633513232097,4.969170810845988,0.051767611892841674,13.845854054229939,98.15414594577005,0.9946152587027766,3.2922849081214753,0.475414594577006,9.600155891800432,4.0
7.713717289760737,0.5428151810674691,0.35964607477128846,2.194910981263189,0.042517696261435575,11.827434579521475,56.54314135511963,0.9941725654204785,3.1772565420478527,0.43319685747272996,9.956858644880368,4.0
7.371610164617119,0.25093573491009746,0.24858050823085595,15.223870054872373,0.06566772596026653,32.95162431409534,165.23870054872373,0.9985429025411543,3.0490324862819067,0.4419032486281907,9.161935027436186,4.0
6.873274426101111,0.6326169437893254,0.05360810770449216,1.3418711006292068,0.05742427236634841,24.581288993707933,133.26169437893253,0.9928298560255511,3.1726169437893255,0.40674844025168266,10.231403325471904,4.0
5.986457072954239,0.7896493327415874,0.16756952846971737,3.1888754448452192,0.042461910587146726,7.6215235765141305,108.62152357651414,0.9914504957740174,3.3045828291816957,0.5116324065834456,11.321342193065274,4.0
7.327411145630802,0.3716243961168778,0.23015226019388174,2.0733501553386073,0.04811676155352324,15.362944271845992,145.90355417476795,0.9919780206174795,3.0445177708738393,0.6209644582523206,10.983756038831222,4.0
5.99683634349298,0.39515818282535103,0.0004971460225317303,1.398644147211277,0.04194124637915535,6.995480490704257,54.981921962817026,0.9913473334895154,3.370632731301404,0.3804519509295743,11.2,4.0
6.078540940479057,0.23678114107185855,0.3826610407754577,5.939057053592926,0.051214590595209435,37.76823824401179,199.44635235119765,0.9959893558368982,3.4700426833293205,0.6285836238083773,9.732188589281416,4.0
6.16657218021112,0.249985827031668,0.43327900362139393,6.599291351583398,0.050334278197888806,36.667847747361,199.6664304505278,0.9957868839855144,3.3467989477044324,0.593371127915552,9.60014172968332,4.0
7.538522507388342,0.29063325047016725,0.2516095001343335,2.2068599838799807,0.05293667495298328,12.129287489924987,86.74142502015002,0.9944321900026867,3.135118751679169,0.41614774926116577,9.5,4.0
6.904165006447868,0.5302355866481455,0.27266302182323304,6.602902592996497,0.04908876739410777,7.9112326058922315,177.7336978176767,0.9950271013915286,3.1555616302946117,0.3862137175875438,9.426630218232331,4.0
6.903833426404519,0.31035025129220045,0.2827164898314145,1.5683398483163078,0.054571704825852656,23.961665735954814,188.96166573595482,0.9937572366652817,3.2942167690449704,0.5373166015168369,9.87316601516837,4.0
6.619023972645381,0.37951198632269006,0.15714640410319297,4.299751712776492,0.08765039954408967,21.730079908817935,189.9048801367731,0.9959046815069943,3.457146404103193,0.5715936072945653,9.453984018236413,4.0
7.801935127976339,0.1918710834076898,0.2901935127976339,7.288396127600396,0.04435486540177457,39.451621800591525,172.71613526041406,0.9971118724624994,3.364580262574565,0.4522581090029576,9.04903243601183,4.0
6.663617649460866,0.3251143381452175,0.36045735258087014,1.1488566185478246,0.0421247426800869,13.147610309130412,66.65904412365217,0.9914635764782748,3.0823908082530442,0.44954264741912986,10.855716907260875,4.0
6.655164564808326,0.5021140802678664,0.18874857737150913,1.3637911412020816,0.04853462011585429,7.7715664409843885,107.18104429398959,0.9930590522146995,3.126379114120208,0.3704738926502602,9.396112350108847,4.0
7.583529517509331,0.29505041525849535,0.37113445566980946,4.247394837132193,0.0424537822679238,12.804202020565706,149.26806734018857,0.994743924399583,3.1150504152584952,0.4830924354641524,9.588655443301906,4.0
7.436696754142826,0.31385677565879355,0.28079741765823907,3.1901548209724995,0.03764361288780217,9.356387112197826,75.64361288780218,0.9917897316038032,3.1266232291225324,0.35098451790275004,11.610903221950542,4.0
6.902349691542878,0.7495053280962363,0.1304452047133874,6.29344559727513,0.036000000000000004,18.99381660120295,50.00742007855646,0.9931186149186695,3.089839231631277,0.25009893438075276,11.099257992144354,4.0
5.781364973365208,0.2879658756658698,0.287247401422444,1.2504265541766277,0.07128379094128816,45.292322024820706,166.0,0.9950317915275418,3.4052985879236393,0.5339829378329349,8.910597175847279,4.0
8.64933821072962,0.3009381812827848,0.5875607286647595,1.684989099475443,0.04575607286647595,9.981236374344304,69.90618187172151,0.9936476276833714,3.0633774526180253,0.5560596386123039,10.824392713352406,4.0
6.67762480214316,0.4430136147792538,0.06648411609087061,2.2721482848692776,0.046347050131161686,36.977155673381844,113.52511345649378,0.9933139727704414,3.1330136147792538,0.34,9.2,4.0
